product.name,product.temperature,affiliation.commission.price.value,product.blueprint,product.price.value,product.totalAnswers,product.category,affiliation.commission.price.currency,affiliation.commission.percentage,producer.name,producer.ucode
Resumo de biologia patologia para enem e vestibulares,21.0,0.31,26.0,35.0,0,category.education.name,BRL,1.0,Fernanda,3cf31f42-5d98-4c48-9270-4732d97c16ab
Resumo de biologia bioquímica para enem e vestibulares,11.02,0.17,26.0,19.0,0,category.education.name,BRL,1.0,Fernanda,3cf31f42-5d98-4c48-9270-4732d97c16ab
Planner Desafio 23 dias - Missão EOS 6:23 + BÔNUS ,21.0,20.48,75.0,46.0,0,category.education.name,BRL,50.0,Mendão,75d2270c-3f0b-4fc4-b443-f21eeb6fa107
" ""Sabor e Saúde: Receitas Fit para uma Vida Saudável""",21.0,5.23,55.0,19.9,0,category.health_and_sports.name,BRL,30.0,mateus de souza fermino,6c23fc96-9926-4f97-b04c-447d69739667
Robô Roleta #VIP (BETANO),11.35,37.43,75.0,59.9,0,category.finance.name,BRL,70.0,Rui,82b12799-2d75-455c-980c-3b3d77d45479
ROBÔ BLACK EDITION ( BLAZE APOSTA ),14.17,34.77,75.0,59.92,0,category.finance.name,BRL,65.0,Rui,82b12799-2d75-455c-980c-3b3d77d45479
BOOT BRANCO BLAZE WHITE 🤖,21.0,28.89,83.0,54.0,0,category.finance.name,BRL,60.0,Rui,82b12799-2d75-455c-980c-3b3d77d45479
Coleção: Historinha do Folclore,21.0,5.15,75.0,11.99,0,category.education.name,BRL,50.0,Gustavo,e43f0187-be45-4051-abfb-3252a504e851
Ebook Práticas Sustentáveis Para Sua Casa,21.0,1.58,31.0,9.9,0,category.environment.name,BRL,20.0,Green Click,328f304f-0546-469e-b948-e5d1a0e7c105
Violão  sem mistério,21.0,11.26,48.0,70.0,0,category.music_and_arts.name,BRL,18.0,Breno,6051730c-04c0-43cd-8d04-e345b57fcac0
EMAGREÇER DE VEZ - O GUIA DEFINITIVO,21.0,14.78,86.0,37.0,0,category.health_and_sports.name,BRL,45.0,Gabriela,984f846d-e755-4f95-b594-fa109b56c031
ROBÔ CRASH Velas Altas,8.8,21.27,87.0,39.9,0,category.digital_entrepreneurship.name,BRL,60.0,waldemir de oliveira,250d6250-4eac-4b82-9cdc-40261c31df2a
37 Dicas combate o envelhecimento e rugas ,21.0,0.16,26.0,35.0,0,category.fashion_and_beauty.name,BRL,0.5,Max Emiliano ,90e9d9c1-dded-43a8-bdd8-bffbbfd0ef55
Desista de Desistir,14.55,4.48,32.7272727272727,12.99,0,category.entertainment.name,BRL,40.0,Caroline,a40aa7f5-d9e6-4c5a-a736-1c3cda08b099
Z Método Slow Carb 91: Sistema Garantido Para Emagrecimento Sem Passar Fome,15.11,32.26,100.0,69.9,3,category.health_and_sports.name,BRL,51.63,Senhor Tanquinho,de5ddb2a-097e-11e4-be45-22000b409f8a
Desafio 28 dias - Emagrecimento Inteligente,15.11,88.82,100.0,247.0,0,category.animals_and_plants.name,BRL,40.0,Nutricionista Danielly,d0086450-38fe-4144-ad0d-d1c4db02e8d7
Conexão: Você Herói  ,14.17,202.1,100.0,499.0,1,category.education.name,BRL,45.0,Scritta Cursos e Consultoria,62a0a1e1-bd5a-472b-91bb-2be988190645
Entenda o Boom Imobiliário e a Bolha Psicológica,12.12,2.42,32.7272727272727,14.0,0,category.finance.name,BRL,20.0,Brahim,e281c3f6-097e-11e4-be45-22000b409f8a
Curso de SEO Mobile Express,5.29,172.43,54.5454545454545,479.0,0,category.internet.name,BRL,40.0,Daniel,41ea54df-b24d-441d-92ed-c1756e872512
Robson Peluquero - Mechas Avançadas,20.31,133.32,84.0,987.0,5,category.fashion_and_beauty.name,BRL,15.0,Ricardo,0377ff5c-bb13-4f5f-a482-760b11ac1bc8
14 Maneiras de fazer chover clientes em sua empresa,5.29,1.12,54.5454545454545,6.97,0,category.business_and_careers.name,BRL,20.0,Pizzetti Consultoria,e40bdde2-097e-11e4-be45-22000b409f8a
Curso Curai Enfermos Libertai Oprimidos + Bônus Especiais,14.55,22.89,54.5454545454545,85.25,7,category.spirituality.name,BRL,30.0,Digital Fides,bb8482d3-806c-4463-8b37-6ff8c8b43163
"Audiolivro Superando Limites, capitulo I",7.27,1.2,27.2727272727273,3.0,0,category.business_and_careers.name,BRL,50.0,Roberto Recinella,31e11d70-e4c8-466d-a2ad-7852bca6d210
MiniCurso - Você Herói,18.7,8.72,78.1818181818182,19.9,1,category.personal_development.name,BRL,50.0,Scritta Cursos e Consultoria,62a0a1e1-bd5a-472b-91bb-2be988190645
"Audiolivro ""Se a Vida te Der um Limão """,14.55,0.63,27.2727272727273,7.9,0,category.personal_development.name,BRL,10.0,"Clara Machado - Psicóloga, Escritora e Maestra das Constelações.",32a5ac4f-8511-4622-b8db-9b7092cb877b
Tráfego de Qualidade Google Adwords,10.39,43.77,100.0,97.7,0,category.internet.name,BRL,50.0,Ricardo,d2f0fbe6-097e-11e4-be45-22000b409f8a
Magníficas & Fabulosas,6.61,10.64,32.7272727272727,39.9,0,category.business_and_careers.name,BRL,30.0,Lucia,fa21051b-5521-4ffb-9ba7-dfd0af3fee08
Como Fazer Sua Primeira Tatto,14.55,5.2,32.7272727272727,14.97,0,category.fashion_and_beauty.name,BRL,40.0,Caroline,a40aa7f5-d9e6-4c5a-a736-1c3cda08b099
MiniCurso - Copy para Iniciantes,17.76,16.42,100.0,37.0,2,category.personal_development.name,BRL,50.0,Scritta Cursos e Consultoria,62a0a1e1-bd5a-472b-91bb-2be988190645
EBOOK Como Transformar O Meu Rolo Em Namoro - Passo a Passo,14.55,7.93,27.2727272727273,29.9,0,category.relationships.name,BRL,30.0,Eko,f5eb0c58-c86c-412e-8986-dccf26f028b9
Curso de HTML e CSS + Brinde,6.61,5.51,20.0,24.99,0,category.internet.name,BRL,25.0,Evandro,c8733846-097e-11e4-be45-22000b409f8a
Toy Art Expert - Super Heróis,17.76,35.79,100.0,795.0,8,category.music_and_arts.name,BRL,5.0,Tacia,ddb45c8a-097e-11e4-be45-22000b409f8a
"E-book-Trabalhar na internet,- Agora só depende de você!",7.27,4.4,54.5454545454545,25.0,1,category.internet.name,BRL,20.0,Crysttian,de7bb834-097e-11e4-be45-22000b409f8a
"E-book ""Minha Fonte Artesanal"" + 8 VÍDEO AULAS!",14.55,12.82,32.0,29.0,0,category.hobbies.name,BRL,50.0,Fontemania ,7f0b8faa-e6f2-4052-9b08-2c51d0ff8661
eBook Inicio Sem Fim,17.76,29.94,90.9090909090909,67.0,0,category.relationships.name,BRL,50.0,Web3Cursos,e3accf3c-097e-11e4-be45-22000b409f8a
Acesso VIP ContenTalks 2.0,7.56,207.75,100.0,577.0,1,category.business_and_careers.name,BRL,40.0,Movement,e5705863-a764-4a95-86a8-6d6be94bcbaa
ICGMT Platinum - Congresso de Termologia Médica,20.78,269.34,100.0,997.0,0,category.health_and_sports.name,BRL,30.0,IBTM,36ec1ea4-8632-440c-b0d2-c6855e54ad27
Treinamento Dog Adestrado,11.33,178.6,100.0,397.0,0,category.animals_and_plants.name,BRL,50.0,Daniel,820e4b87-8d16-4ab7-b6dc-f6667eae2a22
Grupo de Estudo - Rubem Farias,15.11,108.07,89.0909090909091,1200.0,1,category.music_and_arts.name,BRL,10.0,VILLAFILMS,27e30f25-1ec2-4712-98bf-efe721b024b4
AÇÚCAR: Livre-se Deste Veneno,20.78,17.38,100.0,97.0,4,category.health_and_sports.name,BRL,20.0,Luz do Sol,c3e2600e-097e-11e4-be45-22000b409f8a
Apostila Hindi para iniciantes Volume 1 em PDF,13.22,0.0,14.0,30.0,0,category.idioms.name,BRL,0.0,Helena leen,0f26f2ff-0d68-4d86-8b63-44998e1e8c41
Fórmula do Milhão,11.02,268.96,32.72727272727273,427.0,0,category.finance.name,BRL,70.0,Escola do Sucesso,c442d5ec-097e-11e4-be45-22000b409f8a
Revista The One Player,14.55,4.0,54.5454545454545,10.0,0,category.entertainment.name,BRL,50.0,Shop Dança Brasil,d5df0bfb-feb2-4ace-872a-1d8ea377b76d
Curso Básico de Cromoterapia,14.55,2.2,54.5454545454545,25.0,0,category.health_and_sports.name,BRL,10.0,Bruna,2eed750b-be53-4065-b0a6-9c8cc6ce0122
Como Fazer Propaganda no meu Salão de Beleza,15.11,107.7,100.0,399.0,0,category.fashion_and_beauty.name,BRL,30.0,Julio Santos,2916e382-0bf5-43ac-9ede-ed218eaf8e59
12 Campanhas de Email Marketing,7.56,106.2,100.0,197.0,44,category.business_and_careers.name,BRL,60.0,Nerd Rico,c3c8aa06-097e-11e4-be45-22000b409f8a
"Use corretamente o Verbo ""Gustar"" em espanhol",14.55,1.8,32.7272727272727,3.0,0,category.idioms.name,BRL,75.0,Erick,f05b8edb-b7f6-409b-8f27-dbf76e55435b
Livro A Cidade da Lua,13.22,5.23,54.5454545454545,19.9,0,category.literature.name,BRL,30.0,Walter Júnior - Poeta e Escritor,abe63c29-4612-4749-a88f-9b583a2c35d6
20-AME - A Mente Emagrecedora,14.55,7.05,54.5454545454545,13.0,2,category.health_and_sports.name,BRL,62.85,Rafael Magalhães - Assessoria Digital,c9a431d4-097e-11e4-be45-22000b409f8a
Aprenda a fotografar estrelas,20.78,40.07,100.0,297.0,0,category.hobbies.name,BRL,15.0,Christian,e46a61be-097e-11e4-be45-22000b409f8a
Steps to Fly em Londres:um guia completo para a vida e o sucesso na cidade ,20.78,26.61,100.0,99.0,2,category.entertainment.name,BRL,30.0,Roberta,8d9a8a46-a5b8-46ab-bbec-f616a21a0d5d
Curso Protimplant - Classic,8.82,242.31,54.54545454545455,897.0,0,category.education.name,BRL,30.0,DHarari,d913cf6c-097e-11e4-be45-22000b409f8a
1º Congresso Nacional de Panificação - Acesso Premium,20.78,358.8,100.0,797.0,0,category.gastronomy.name,BRL,50.0,Flávio,c8ecdba6-097e-11e4-be45-22000b409f8a
Como iniciar uma postagem do zero,21.0,0.96,30.0,7.99,0,category.education.name,BRL,15.0,Marketing Rodrigues ,7b147575-9d8c-4648-8f6e-85ce51440f22
E-book Detox perfeito ,21.0,4.99,57.0,19.0,0,category.health_and_sports.name,BRL,30.0,Claiton,c5fd553c-1557-47df-be3a-f8e94653f84f
Como emagrecer sem sofrimento e sem produtos químicos,21.0,2.65,35.0,29.99,0,category.health_and_sports.name,BRL,10.0,David,472adcc0-b019-4bfd-882d-eac85b862960
"Guia Completo, Cinco Passos Para Ganhar Dinheiro no Mercado de Futuros ",21.0,3.45,25.0,27.88,0,category.finance.name,BRL,14.0,Everton Amaral,205bf60a-1923-4977-b175-94c66b2f96be
SCORE - aumente-o fácil !!!,21.0,7.96,51.0,30.0,0,category.finance.name,BRL,30.0,Patrick,224b86e3-d92d-458a-b788-6b2062b13795
E-Book - 10 Receitas para eliminar peso em 30 dias,21.0,16.42,65.0,37.0,0,category.gastronomy.name,BRL,50.0,MARCEL COSTA,ca59dd72-097e-11e4-be45-22000b409f8a
Como fazer bordados com pedrarias,21.0,5.29,37.0,29.9,0,category.personal_development.name,BRL,20.0,Jessica Santos,b8bcfa56-a6e4-401f-9674-c26b40876f25
Comunidade Hard Work Digital,7.27,0.0,55.0,479.0,0,category.digital_entrepreneurship.name,BRL,0.0,Grupo VirtuD,2e436a3c-c87f-41b7-b8cf-f30fb6a86480
Guia do Ilustrador,16.62,3567.81,83.0,13200.0,0,category.music_and_arts.name,BRL,30.0,Nathan Faoli,bbf9c65f-b4b0-450a-9982-e5af2e4ee233
15 Receitas Para Se Manter Fitness,21.0,4.38,46.0,20.0,0,category.gastronomy.name,BRL,25.0,wesley anizio,126a4fe5-15a2-4316-bfca-6fb4dd5838b4
Dietas Secretas TLC,21.0,43.45,77.0,97.0,0,category.general.name,BRL,50.0,Enzo,6e05a10c-ec5d-42cd-860e-b311822c4154
Emagrecimento Rápido ,21.0,0.06,37.0,4.0,0,category.health_and_sports.name,BRL,2.0,Lucas Reis,c2d3da31-1aa4-432a-9b7f-ceb89caa0cfe
Body Salva vidas,0.0,1.55,26.0,35.0,0,category.fashion_and_beauty.name,BRL,5.0,Thais,ed256575-db62-40bf-8efb-d1ea84edbc53
Renda Passiva com Criptoativos - Autor: Felipe Costa da Silva,21.0,6.21,45.0,35.0,0,category.finance.name,BRL,20.0,Scott Conteudo Digital,113aed3a-8128-4ca8-b595-15a2abe02168
Guia de Viagens para Destinos Exóticos,21.0,2.2,35.0,25.0,0,category.entertainment.name,BRL,10.0,Moisés Silva da Silva,f63bd101-5ae4-4274-baa8-05a76d87b8b7
Lunna AI: Crie seu próprio gerador ChatGPT OpenAI,21.0,94.53,67.0,699.99,0,category.internet.name,BRL,15.0,Lunna AI,509143e1-014c-498e-9f66-66463887d147
Cuidando do seu gato,21.0,2.6,45.0,15.0,0,category.animals_and_plants.name,BRL,20.0,Cursos Pro ,b01ee9ea-97b2-447c-bd29-5fb842322a29
Acelerando sua renda extra,21.0,20.93,85.0,47.0,0,category.finance.name,BRL,50.0,Marcelo,9d68ae62-4a9d-48ef-9734-c0b61f54b65c
Ebook emagrecendo saudável ,21.0,1.11,31.0,12.9,0,category.health_and_sports.name,BRL,10.0,Kailhane,3e9aa558-d9fd-4754-b484-cc4f978f2f4b
Pacote de alavancagem,21.0,30.42,51.0,97.0,0,category.health_and_sports.name,BRL,35.0,The Kraken Music,f3da36bb-9f0f-4c89-ad31-0bd0f6af1b2d
VIVER DE ARTE !!!,7.56,93.65,100.0,347.0,0,category.business_and_careers.name,BRL,30.0,Marcelo,75e0edad-8963-4001-affa-ced52c989828
Presonus Studio One 3,17.32,115.53,81.0,257.0,24,category.education.name,BRL,50.0,SomBinário,71ade4fa-ab4d-4e95-b2de-607efc11519a
1 milhão com consultoria,7.56,1.77,100.0,197.0,2,category.business_and_careers.name,BRL,1.0,Clientes de Alto Valor,c3e01b6e-097e-11e4-be45-22000b409f8a
Você pode falar Inglês | PACK 1,14.55,6.61,32.7272727272727,25.0,0,category.idioms.name,BRL,30.0,Eduardo,f4f071a7-fc44-48f5-9ad9-9003102143a8
Inglês em 6 Meses,10.58,1879.12,54.54545454545455,7500.0,40,category.idioms.name,BRL,27.81,Universidade do Inglês,cef5995c-097e-11e4-be45-22000b409f8a
Começar Do Zero Páscoa,10.58,179.64,32.7272727272727,499.0,1,category.hobbies.name,BRL,40.0,Duna Atelier,14b99313-139f-4b42-bfc8-eeb7915c398b
Método Corretor Conectado,7.56,377.3,100.0,1197.0,0,category.business_and_careers.name,BRL,35.0,Mercado Imobiliário,f27b995c-a493-4e01-974a-0ad83d716eff
Curso de InDesign,0.0,67.23,45.0,299.0,0,category.design.name,BRL,25.0,Studio Online,57f60b03-21b7-44bf-8eb2-e4aafa31e4dd
Como Esquecer um Grande Amor,11.9,8.69,54.5454545454545,97.0,2,category.relationships.name,BRL,10.0,Christian,c5e55ca8-097e-11e4-be45-22000b409f8a
Ebook - O contato,12.7,1.68,32.7272727272727,5.0,2,category.entertainment.name,BRL,42.0,Sandro,11b04c07-9722-471d-9755-ab5129c8e87b
DOUTOR QUALIVIDA - Exercícios Fáceis & Funcionais,0.76,178.92,100.0,497.0,1,category.health_and_sports.name,BRL,40.0,TRÍADE - Qualidade de Vida & Saúde,c6e5a40a-097e-11e4-be45-22000b409f8a
Treino de Matemática Estilo Japonês,14.17,57.19,72.0,79.9,0,category.education.name,BRL,80.0,Diego,84ff9647-7007-4da0-b632-bce8b021f408
Ideias Lucrativas Para você Colocar em Prática,0.52,15.07,84.0,34.0,0,category.business_and_careers.name,BRL,50.0,Escola do Empreendedorismo,c871021a-097e-11e4-be45-22000b409f8a
Vídeo aula Guitar Rig 5 (Pedaleira Virtual) - Tutorial e Criação de Presets ,14.55,24.08,61.0,54.0,0,category.music_and_arts.name,BRL,50.0,CF Aulas de música,56ed8a25-c08e-441b-bad5-9c0639efd69e
Curso de Operador de Receptores GNSS,14.89,943.81,94.0,1497.0,3,category.education.name,BRL,70.0,Adenilson Giovanini,e2ad2e4c-097e-11e4-be45-22000b409f8a
[Guia] Habilidades para o Futuro do Trabalho ,11.02,0.0,6.0,10.0,0,category.education.name,BRL,0.0,Grazielle,ef41421e-f4e3-4f0d-b0ee-939792ca2322
Treinamento para Testes Físicos de Concursos,17.32,71.61,81.81818181818181,99.9,0,category.education.name,BRL,80.0,AprovaTAF - Líder em treinamento para Testes Físicos,c2e96451-63e5-4b1f-83f9-82bcfbdd6f6f
Ebook Como Rentabilizar Um Blog,6.61,13.27,54.5454545454545,30.0,0,category.business_and_careers.name,BRL,50.0,Junior Machado,db09789e-097e-11e4-be45-22000b409f8a
Normas da ABNT no Word,12.12,5.2,32.7272727272727,14.97,0,category.education.name,BRL,40.0,Clérice,e2b6918a-097e-11e4-be45-22000b409f8a
Congresso Nacional do Estudante - CONAEST - Acesso Ouro,11.02,88.5,32.7272727272727,197.0,0,category.education.name,BRL,50.0,Fernanda,e35fc818-097e-11e4-be45-22000b409f8a
Ebook Práticas Sustentáveis Para Sua Casa,21.0,1.58,31.0,9.9,0,category.environment.name,BRL,20.0,Green Click,328f304f-0546-469e-b948-e5d1a0e7c105
Violão  sem mistério,21.0,11.26,48.0,70.0,0,category.music_and_arts.name,BRL,18.0,Breno,6051730c-04c0-43cd-8d04-e345b57fcac0
EMAGREÇER DE VEZ - O GUIA DEFINITIVO,21.0,14.78,86.0,37.0,0,category.health_and_sports.name,BRL,45.0,Gabriela,984f846d-e755-4f95-b594-fa109b56c031
ROBÔ CRASH Velas Altas,8.8,21.27,87.0,39.9,0,category.digital_entrepreneurship.name,BRL,60.0,waldemir de oliveira,250d6250-4eac-4b82-9cdc-40261c31df2a
37 Dicas combate o envelhecimento e rugas ,21.0,0.16,26.0,35.0,0,category.fashion_and_beauty.name,BRL,0.5,Max Emiliano ,90e9d9c1-dded-43a8-bdd8-bffbbfd0ef55
10 Receitas de doces saudáveis,21.0,7.93,55.0,29.9,0,category.gastronomy.name,BRL,30.0,Wanderson,c4c24c56-519b-4a38-8318-a39dab94a558
30 RECEITAS SAUDÁVEIS PARA EMAGRECER ,21.0,15.91,75.0,29.99,0,category.gastronomy.name,BRL,60.0,Daniel Andrade Ferreira,37b50fe9-ff77-415e-be25-9c3f28f83e7d
Queima 42 horas,21.0,4.0,65.0,9.99,0,category.health_and_sports.name,BRL,50.0,Luan Cunha,1f804bec-7da3-4167-9cee-2c0872c905a8
RECEITAS FIT'S SUPER FÁCEIS,21.0,6.19,45.0,34.9,0,category.gastronomy.name,BRL,20.0,JOANNA DANGELLUS NUTRICIONISTA COMPORTAMENTAL,fe3365d0-daaf-457c-9e02-78214abc659e
Blindando sua capacidade de enriquecer ,21.0,7.42,55.0,27.99,0,category.personal_development.name,BRL,30.0,José,ea9c6b57-eae5-4f37-b9c7-7dc332135586
20 SUPER RECEITAS PARA MELHORAR SUA SAÚDE,21.0,2.65,35.0,30.0,0,category.health_and_sports.name,BRL,10.0,Diego,d29bcb62-962e-4ab3-bcb6-775ae968f0a3
"Um norte para o ramo da programação, fácil e explicado como começar",21.0,10.24,54.0,35.0,0,category.information_technology.name,BRL,33.0,Vinicius,31cb0adc-e123-4d83-b94a-0d0d4a6b2f8e
6 RECEITAS DE EMAGRECIMENTO ,21.0,0.02,25.0,20.0,0,category.health_and_sports.name,BRL,0.1,Filipi,06f44475-ff04-469b-9d6e-e66feaee94e2
MÉTODO KW COMÉRCIO DE BEBIDAS,8.0,107.16,77.0,397.0,28,category.business_and_careers.name,BRL,30.0,SOLUTION THE WORK MARKETING DIGITAL LTDA,2d8b9162-2dea-41d7-9aef-0bebdea90ffb
Você é solitário? Aprenda a si divertir sozinho (+18) !,21.0,1.11,35.0,12.9,0,category.sexuality.name,BRL,10.0,Irmaos Empreendedorismo,49891048-5693-4e59-85ea-99e88f9bbf54
logos para empresas,21.0,15.59,60.0,50.0,0,category.design.name,BRL,35.0,VINICIUS,febb2db0-8fef-4aa5-98c8-5dfbfd54f388
15 Frases que deixam os Homens Loucos Por Você!,22.71,18.2,57.0,67.9,9,category.relationships.name,BRL,30.0,Dhuankles,5240307d-1365-4699-9188-cd566fe81126
15 Receitas de Sobremesas Saudáveis,21.0,0.14,26.0,15.99,0,category.gastronomy.name,BRL,1.0,Bianca,175fc207-900d-4fd6-b2f3-dd29565cd8a9
Descubra a Chave para o Seu Potencial Ilimitado. Guia Definitivo para Desenvolvimento Pessoal e Autoconhecimento,21.0,22.23,75.0,49.9,0,category.personal_development.name,BRL,50.0,Bruno,338e4ec8-3c31-4a3a-b2d3-2ff74bbadeac
Insta money,21.0,123.9,85.0,197.0,0,category.internet.name,BRL,70.0,TAYNARA,186b1eae-cc4f-4c74-b401-4314cf56cd37
Reflexos - Poesias,13.22,0.8,32.7272727272727,10.0,0,category.literature.name,BRL,10.0,Leandro,cab97e08-097e-11e4-be45-22000b409f8a
E-book - Brevíssimas Notas ao CPC 2015 - 212 páginas,20.78,34.76,100.0,97.0,9,category.law.name,BRL,40.0,Instituto de Direito Contemporâneo,e283216a-097e-11e4-be45-22000b409f8a
GUIA PRÁTICO: ATENDIMENTO EM CONSULTÓRIOS ODONTOLÓGICOS,20.78,50.4,100.0,97.0,2,category.animals_and_plants.name,BRL,58.0,Escola de Negócios,d8819872-097e-11e4-be45-22000b409f8a
E-BOOK MARKETING POLITICO,6.61,13.46,32.7272727272727,37.9,0,category.business_and_careers.name,BRL,40.0,Dias Consultoria,c3e4003a-097e-11e4-be45-22000b409f8a
"Treinamento, Revelação- Concurso ",13.22,43.45,54.5454545454545,97.0,0,category.fashion_and_beauty.name,BRL,50.0,Jordan Ruppenthal,e39c63f4-097e-11e4-be45-22000b409f8a
Planilhas Fluxo de Caixa Completas - 2x1,12.12,13.16,32.7272727272727,24.9,26,category.finance.name,BRL,60.0,Raymson,e00ddab0-097e-11e4-be45-22000b409f8a
Formação Gerente Ágil - PMI-ACP,5.29,404.49,32.7272727272727,1497.0,0,category.business_and_careers.name,BRL,30.0,IGNICAO GP PROJETOS E DESENVOLVIMENTO,df00d88e-097e-11e4-be45-22000b409f8a
Pesca Sub com Alexandre Yamaguchi,12.96,133.55,32.7272727272727,297.0,8,category.health_and_sports.name,BRL,50.0,Marcelo Saldo,de74eaf4-097e-11e4-be45-22000b409f8a
como importar da china passo a passo,12.12,10.97,32.7272727272727,24.9,0,category.finance.name,BRL,50.0,Julio,f614932f-84b9-4a12-9bf1-5ce4b194e0fa
Meu Negócio Planejado,10.15,98.83,100.0,297.0,123,category.business_and_careers.name,BRL,37.0,Be Academy,50aa5d5a-e687-4c4d-ba55-ca9b133a0ba9
Imersão Coaching - Poder Emocional Master,11.02,300.44,27.0,1293.0,0,category.personal_development.name,BRL,25.8,Instituto,96dd2ee9-a08c-45c7-a869-9612ec93a046
CONALC - Congresso Nacional de Linguagem Corporal,17.32,88.5,100.0,197.0,0,category.education.name,BRL,50.0,PEDRO,d9863dfe-097e-11e4-be45-22000b409f8a
10 Dicas de Negócios Para Fazer Em Sua Cozinha,7.27,12.56,32.7272727272727,47.0,0,category.business_and_careers.name,BRL,30.0,Lidiane,d4b399b6-097e-11e4-be45-22000b409f8a
Vídeo Tráfego 300,7.56,4054.25,100.0,9000.0,5,category.internet.name,BRL,50.0,Gabriel Rockenbach,d0bda0ea-097e-11e4-be45-22000b409f8a
Round 12 - O Desafio,15.11,361.95,100.0,804.0,1,category.health_and_sports.name,BRL,50.0,Round12,376f2d99-a4f5-4f85-980e-43415e72a52a
Programa de Desenvolvimento de Liderança,20.78,80.13,100.0,297.0,0,category.personal_development.name,BRL,30.0,AROMA GOSPEL,1a1325d3-b8a1-4634-9ade-4a7630ac8bdb
Laboratório Segredos da Audiência Anual,7.27,268.7,54.5454545454545,597.0,0,category.internet.name,BRL,50.0,Samuel Pereira,c46366fe-097e-11e4-be45-22000b409f8a
Curso Meu Inglês Fluente,15.3,160.74,71.0,397.0,3,category.idioms.name,BRL,45.0,Denilson Barbosa,c76df2a6-097e-11e4-be45-22000b409f8a
Transformação 40+,13.22,124.54,54.5454545454545,277.0,0,category.health_and_sports.name,BRL,50.0,Sandro,3696f27f-e27d-4038-84aa-269f411aa7fd
Cara Metade Online,10.58,334.82,54.5454545454545,1487.0,0,category.relationships.name,BRL,25.0,Totem Digital,f25e5f84-a09c-4866-afc9-e8eeb9496f76
GRADUAÇÃO_Serviço Social,21.0,200.86,65.0,279.21,0,category.education.name,BRL,80.0,Faculdade  Fael  WUP Educacional,f58aa3d5-3731-4285-bc95-4e8690a70823
GRADUAÇÃO_Gestão Ambiental,14.17,126.08,75.0,175.47,0,category.education.name,BRL,80.0,Faculdade  Fael  WUP Educacional,f58aa3d5-3731-4285-bc95-4e8690a70823
GRADUAÇÃO_Licenciatura em Pedagogia,8.5,179.08,75.0,249.0,0,category.education.name,BRL,80.0,Faculdade  Fael  WUP Educacional,f58aa3d5-3731-4285-bc95-4e8690a70823
Desafio perca peso de forma saudável,21.0,10.33,35.0,57.9,0,category.health_and_sports.name,BRL,20.0,BeHappy!,ed5fc5a6-7385-4f4f-9846-4ff2383be048
O Novo Código da Lei da Atração,21.0,20.34,65.0,57.0,0,category.spirituality.name,BRL,40.0,Stefany Silveira,c7d1660f-7bf2-4a9c-addf-6b37a4f49877
Como iniciar uma postagem do zero,21.0,0.96,30.0,7.99,0,category.education.name,BRL,15.0,Marketing Rodrigues ,7b147575-9d8c-4648-8f6e-85ce51440f22
E-book Detox perfeito ,21.0,4.99,57.0,19.0,0,category.health_and_sports.name,BRL,30.0,Claiton,c5fd553c-1557-47df-be3a-f8e94653f84f
Como emagrecer sem sofrimento e sem produtos químicos,21.0,2.65,35.0,29.99,0,category.health_and_sports.name,BRL,10.0,David,472adcc0-b019-4bfd-882d-eac85b862960
"Guia Completo, Cinco Passos Para Ganhar Dinheiro no Mercado de Futuros ",21.0,3.45,25.0,27.88,0,category.finance.name,BRL,14.0,Everton Amaral,205bf60a-1923-4977-b175-94c66b2f96be
